ID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous
A27012,28,services,single,basic.9y,unknown,no,no,telephone,may,fri,646,1,999,0
A27013,39,technician,married,university.degree,unknown,yes,no,cellular,aug,thu,88,18,999,0
A27014,33,self-employed,single,university.degree,no,yes,no,telephone,may,fri,227,2,999,0
A27015,31,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,192,1,999,0
A27016,50,admin.,married,high.school,unknown,yes,no,telephone,may,wed,146,4,999,0
A27017,44,technician,divorced,professional.course,no,yes,no,telephone,jun,mon,289,1,999,0
A27018,31,blue-collar,single,professional.course,no,yes,no,cellular,jul,tue,825,13,999,0
A27019,40,technician,single,professional.course,no,no,no,cellular,jul,fri,260,2,999,0
A27020,49,self-employed,married,professional.course,no,yes,no,telephone,may,tue,214,1,999,0
A27021,31,admin.,single,university.degree,no,yes,yes,cellular,aug,tue,338,1,999,0
A27022,66,retired,married,basic.4y,no,no,yes,cellular,apr,wed,139,5,999,1
A27023,32,admin.,single,university.degree,no,yes,no,telephone,may,fri,395,1,999,0
A27024,39,management,divorced,university.degree,unknown,no,no,telephone,jun,thu,91,2,999,0
A27025,23,blue-collar,single,high.school,no,no,no,cellular,jul,wed,251,1,999,0
A27026,52,admin.,divorced,university.degree,no,no,no,telephone,may,tue,136,2,999,0
A27027,33,admin.,single,high.school,no,yes,no,cellular,apr,wed,507,3,999,0
A27028,27,admin.,married,university.degree,no,no,no,cellular,jul,fri,146,1,999,0
A27029,26,technician,single,professional.course,no,no,no,cellular,jul,wed,83,2,999,0
A27030,37,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,wed,83,1,999,0
A27031,38,technician,single,university.degree,no,yes,no,telephone,may,tue,446,12,999,0
A27032,38,technician,single,professional.course,no,yes,no,telephone,may,fri,166,3,999,0
A27033,37,technician,married,professional.course,unknown,no,no,cellular,nov,fri,210,3,999,0
A27034,38,blue-collar,married,basic.9y,no,yes,no,cellular,nov,wed,112,1,999,1
A27035,36,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,225,1,999,0
A27036,39,technician,married,high.school,no,no,no,cellular,jul,thu,266,9,999,0
A27037,45,admin.,married,basic.9y,no,no,no,telephone,may,tue,243,1,999,0
A27038,37,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,thu,1150,4,999,0
A27039,54,admin.,married,high.school,no,unknown,unknown,telephone,may,wed,45,1,999,0
A27040,33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,90,9,999,0
A27041,29,technician,married,university.degree,no,yes,yes,cellular,aug,wed,94,2,999,0
A27042,28,services,married,basic.9y,unknown,unknown,unknown,telephone,may,thu,71,1,999,0
A27043,28,technician,single,professional.course,no,yes,no,cellular,jun,tue,318,1,999,0
A27044,46,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,82,2,999,0
A27045,40,self-employed,single,university.degree,no,yes,no,cellular,jul,wed,1065,3,999,0
A27046,42,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,68,1,999,0
A27047,27,services,married,high.school,no,yes,no,cellular,may,tue,58,3,999,1
A27048,43,technician,divorced,basic.9y,no,no,no,cellular,jul,fri,853,2,999,0
A27049,33,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,59,2,999,0
A27050,52,services,married,high.school,unknown,yes,no,cellular,aug,mon,99,1,999,0
A27051,32,admin.,married,high.school,no,no,no,cellular,mar,thu,115,2,999,0
A27052,51,management,married,basic.4y,no,no,no,telephone,may,wed,216,1,999,0
A27053,43,technician,married,basic.9y,no,no,yes,telephone,jul,wed,264,5,999,0
A27054,38,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,73,5,999,0
A27055,32,admin.,married,university.degree,no,no,no,cellular,may,thu,235,1,999,0
A27056,56,entrepreneur,married,unknown,unknown,yes,no,telephone,may,mon,46,1,999,0
A27057,30,technician,single,university.degree,no,yes,no,cellular,may,mon,663,2,999,0
A27058,39,services,single,high.school,no,yes,no,telephone,jun,wed,205,3,999,0
A27059,46,blue-collar,married,professional.course,unknown,no,yes,telephone,may,tue,346,2,999,0
A27060,35,admin.,married,unknown,no,yes,no,cellular,nov,mon,960,2,999,0
A27061,43,entrepreneur,married,high.school,no,no,no,telephone,may,tue,166,2,999,0
A27062,36,admin.,single,high.school,no,yes,no,cellular,may,tue,220,1,999,1
A27063,41,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,tue,167,2,999,0
A27064,32,self-employed,divorced,university.degree,no,no,yes,telephone,jun,tue,254,21,999,0
A27065,39,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,332,1,999,0
A27066,38,technician,divorced,professional.course,no,yes,no,cellular,aug,fri,117,1,999,0
A27067,29,admin.,married,basic.9y,no,yes,no,telephone,jun,thu,120,1,999,0
A27068,27,technician,single,basic.9y,no,yes,no,cellular,apr,wed,131,1,999,0
A27069,46,housemaid,married,basic.9y,no,yes,no,telephone,may,tue,150,1,999,0
A27070,41,services,married,high.school,no,yes,no,telephone,may,wed,55,1,999,0
A27071,46,self-employed,married,university.degree,no,yes,no,telephone,may,tue,151,5,999,0
A27072,52,blue-collar,married,basic.4y,no,yes,no,telephone,may,thu,36,1,999,0
A27073,46,admin.,married,university.degree,no,no,no,cellular,may,thu,154,1,999,0
A27074,32,self-employed,single,university.degree,no,yes,no,cellular,jun,mon,104,1,999,0
A27075,34,blue-collar,married,basic.9y,unknown,no,no,cellular,may,thu,728,2,999,0
A27076,29,services,single,university.degree,unknown,no,yes,telephone,jun,tue,235,1,999,0
A27077,23,student,single,professional.course,no,yes,no,cellular,sep,wed,316,1,8,2
A27078,48,services,married,high.school,no,no,no,cellular,may,thu,388,2,999,0
A27079,45,blue-collar,married,basic.4y,no,yes,no,telephone,apr,mon,169,1,999,0
A27080,40,services,single,high.school,unknown,yes,no,telephone,may,thu,381,7,999,0
A27081,56,management,married,basic.4y,unknown,unknown,unknown,telephone,may,fri,242,3,999,0
A27082,18,student,single,basic.9y,no,no,no,cellular,dec,thu,412,2,999,0
A27083,31,blue-collar,single,basic.9y,no,no,no,cellular,may,wed,459,4,999,0
A27084,45,unknown,married,unknown,no,no,no,telephone,jun,thu,484,8,999,0
A27085,37,technician,married,professional.course,no,yes,no,cellular,aug,wed,72,1,999,0
A27086,51,unemployed,married,basic.9y,unknown,yes,no,telephone,may,tue,66,1,999,0
A27087,37,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,132,1,999,0
A27088,46,self-employed,married,professional.course,no,yes,no,telephone,nov,fri,379,2,999,0
A27089,50,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,mon,186,1,999,1
A27090,39,admin.,single,university.degree,no,yes,yes,cellular,may,mon,292,1,999,0
A27091,29,admin.,married,university.degree,no,no,no,cellular,may,wed,101,5,999,1
A27092,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,47,1,999,0
A27093,47,blue-collar,married,basic.9y,unknown,no,no,cellular,may,wed,139,1,999,0
A27094,21,student,single,university.degree,no,no,no,cellular,jun,fri,493,2,999,0
A27095,48,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,thu,115,3,999,0
A27096,40,services,married,high.school,no,no,no,cellular,may,tue,74,8,999,1
A27097,38,admin.,married,university.degree,no,yes,no,cellular,aug,fri,113,1,999,0
A27098,31,admin.,single,university.degree,no,no,no,cellular,aug,wed,295,1,999,0
A27099,34,blue-collar,married,basic.9y,no,yes,no,cellular,jul,tue,1412,4,999,0
A27100,39,management,married,high.school,no,no,no,cellular,nov,fri,163,2,999,1
A27101,48,management,married,university.degree,no,yes,no,cellular,oct,wed,294,1,999,1
A27102,55,admin.,divorced,university.degree,no,no,no,telephone,may,thu,370,1,999,0
A27103,36,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,mon,276,2,999,0
A27104,32,technician,single,university.degree,no,no,no,cellular,nov,thu,485,1,999,1
A27105,45,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,185,1,999,0
A27106,26,student,single,high.school,no,no,no,cellular,aug,fri,482,2,999,0
A27107,36,technician,divorced,basic.9y,no,no,no,telephone,jul,wed,119,1,999,0
A27108,37,technician,married,professional.course,no,yes,no,telephone,may,tue,216,2,999,0
A27109,56,blue-collar,married,basic.9y,no,yes,no,cellular,nov,fri,757,2,999,0
A27110,44,blue-collar,single,high.school,unknown,no,no,cellular,jul,mon,699,2,999,0
A27111,46,admin.,married,high.school,no,yes,no,telephone,jun,wed,95,1,999,0
A27112,45,blue-collar,married,basic.4y,unknown,yes,yes,cellular,aug,mon,187,1,999,0
A27113,35,technician,single,high.school,unknown,no,no,cellular,aug,fri,1258,1,999,0
A27114,47,admin.,married,university.degree,no,no,yes,telephone,nov,wed,23,1,999,0
A27115,50,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,tue,231,2,999,0
A27116,54,entrepreneur,married,basic.4y,unknown,yes,no,cellular,nov,mon,310,1,999,0
A27117,24,management,single,university.degree,no,no,yes,telephone,nov,mon,107,1,999,0
A27118,52,technician,married,high.school,no,no,no,cellular,dec,fri,406,1,999,1
A27119,28,services,single,basic.9y,no,yes,no,telephone,may,fri,393,2,999,0
A27120,38,blue-collar,divorced,university.degree,no,yes,yes,cellular,jun,mon,87,2,999,0
A27121,37,admin.,married,unknown,no,no,no,cellular,nov,fri,34,2,999,0
A27122,58,retired,married,professional.course,unknown,no,no,cellular,aug,mon,244,2,999,0
A27123,43,self-employed,married,university.degree,unknown,yes,yes,cellular,aug,mon,127,3,999,0
A27124,48,admin.,married,university.degree,no,yes,no,cellular,aug,wed,116,5,999,0
A27125,35,services,single,high.school,no,yes,yes,cellular,may,thu,332,1,999,0
A27126,76,retired,married,basic.4y,no,yes,no,cellular,aug,fri,406,1,999,0
A27127,35,student,single,university.degree,unknown,no,no,telephone,jun,thu,618,1,999,0
A27128,50,technician,single,university.degree,no,yes,no,cellular,aug,thu,178,5,999,0
A27129,34,technician,single,university.degree,no,yes,no,cellular,jul,mon,251,3,999,0
A27130,37,housemaid,single,high.school,no,yes,no,cellular,may,thu,142,2,999,0
A27131,31,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,70,8,999,0
A27132,29,self-employed,married,professional.course,no,no,no,telephone,jun,wed,632,1,999,0
A27133,45,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,13,6,999,0
A27134,48,management,married,university.degree,no,no,no,cellular,oct,wed,81,1,6,1
A27135,37,technician,married,professional.course,no,no,no,cellular,apr,fri,292,2,999,0
A27136,36,blue-collar,married,unknown,no,yes,yes,cellular,apr,thu,90,1,999,1
A27137,51,services,married,basic.6y,no,no,no,telephone,may,fri,1340,1,999,0
A27138,42,unemployed,married,university.degree,unknown,yes,no,cellular,jul,tue,431,1,999,0
A27139,47,housemaid,divorced,basic.9y,no,yes,no,cellular,aug,wed,175,2,999,0
A27140,36,admin.,married,university.degree,no,yes,no,cellular,sep,fri,355,1,999,0
A27141,30,services,married,high.school,no,no,no,cellular,may,tue,414,1,999,0
A27142,23,services,single,high.school,no,no,no,cellular,jul,mon,316,1,999,0
A27143,58,retired,married,high.school,unknown,yes,no,cellular,aug,thu,194,1,999,0
A27144,30,technician,single,professional.course,no,yes,no,cellular,aug,tue,171,6,999,0
A27145,31,blue-collar,married,basic.9y,unknown,yes,yes,cellular,may,wed,87,3,999,1
A27146,42,retired,married,basic.4y,no,no,no,telephone,may,tue,145,1,999,0
A27147,55,retired,married,basic.9y,no,no,no,cellular,aug,mon,248,3,999,0
A27148,41,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,mon,12,8,999,1
A27149,34,admin.,single,university.degree,unknown,no,yes,cellular,aug,mon,27,12,999,0
A27150,45,blue-collar,single,high.school,no,yes,no,cellular,may,fri,146,1,999,0
A27151,31,technician,single,university.degree,no,yes,no,cellular,may,mon,94,1,999,0
A27152,67,retired,married,basic.4y,no,no,no,telephone,nov,fri,341,4,999,1
A27153,49,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,wed,220,2,999,0
A27154,34,technician,single,university.degree,no,yes,no,cellular,sep,fri,294,4,10,3
A27155,35,services,single,high.school,no,no,yes,telephone,may,thu,225,7,999,1
A27156,33,admin.,single,university.degree,no,yes,no,cellular,aug,mon,172,2,999,0
A27157,26,blue-collar,single,high.school,no,no,no,telephone,may,fri,203,1,999,0
A27158,38,admin.,divorced,university.degree,no,yes,no,cellular,apr,wed,498,3,999,0
A27159,28,services,married,high.school,no,no,no,cellular,may,fri,1049,2,999,0
A27160,50,management,married,university.degree,no,no,no,cellular,nov,thu,146,1,999,1
A27161,38,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,22,4,999,0
A27162,41,technician,single,high.school,no,yes,no,cellular,may,mon,263,3,999,0
A27163,39,admin.,married,university.degree,no,yes,no,cellular,aug,mon,57,4,999,0
A27164,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,60,2,999,0
A27165,51,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,470,2,999,0
A27166,26,admin.,single,university.degree,no,no,no,telephone,aug,mon,440,5,999,2
A27167,33,technician,married,basic.9y,no,no,no,telephone,may,mon,493,1,999,0
A27168,50,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,mon,91,2,999,0
A27169,47,admin.,divorced,university.degree,no,no,no,telephone,jun,wed,121,4,999,0
A27170,47,technician,married,professional.course,unknown,no,no,cellular,aug,wed,18,15,999,0
A27171,34,blue-collar,married,basic.9y,no,no,no,cellular,apr,mon,31,4,999,1
A27172,52,management,married,university.degree,unknown,no,no,telephone,may,mon,467,5,999,0
A27173,46,services,married,high.school,no,no,no,cellular,jul,thu,92,1,999,0
A27174,44,blue-collar,married,basic.9y,unknown,yes,no,cellular,apr,mon,399,1,999,0
A27175,45,admin.,married,high.school,no,no,no,cellular,nov,mon,113,1,999,0
A27176,46,entrepreneur,married,high.school,no,yes,no,cellular,aug,tue,435,5,999,0
A27177,48,technician,married,university.degree,unknown,no,no,cellular,aug,fri,109,2,999,0
A27178,57,services,divorced,unknown,no,no,no,cellular,may,fri,405,3,999,0
A27179,33,management,married,university.degree,no,no,no,cellular,jul,tue,794,1,999,0
A27180,42,admin.,single,high.school,no,no,no,telephone,jun,mon,362,3,999,0
A27181,57,housemaid,married,basic.4y,no,no,no,cellular,nov,fri,216,1,999,0
A27182,45,management,married,university.degree,no,yes,yes,cellular,apr,fri,362,1,999,2
A27183,51,technician,married,university.degree,no,yes,no,cellular,aug,wed,512,5,999,0
A27184,31,admin.,single,high.school,no,yes,no,cellular,nov,fri,306,1,999,0
A27185,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,179,2,999,0
A27186,36,services,single,unknown,no,yes,no,telephone,may,wed,230,2,999,0
A27187,46,admin.,single,university.degree,no,no,yes,cellular,may,mon,195,1,999,0
A27188,31,admin.,divorced,university.degree,no,no,no,cellular,may,mon,239,3,999,1
A27189,51,services,married,high.school,unknown,yes,no,telephone,may,thu,102,2,999,0
A27190,26,student,single,high.school,no,no,no,cellular,may,thu,93,3,999,0
A27191,52,retired,married,basic.9y,unknown,no,no,telephone,may,thu,91,7,999,0
A27192,26,admin.,married,university.degree,no,yes,no,telephone,jul,wed,649,2,999,0
A27193,48,admin.,single,university.degree,no,no,no,cellular,aug,thu,183,4,999,0
A27194,50,entrepreneur,married,high.school,no,yes,yes,cellular,may,fri,1326,6,999,1
A27195,37,blue-collar,single,professional.course,no,yes,no,cellular,apr,mon,304,1,999,1
A27196,52,technician,divorced,professional.course,no,no,no,cellular,aug,tue,58,1,999,0
A27197,58,self-employed,married,university.degree,no,no,no,cellular,aug,fri,1242,3,999,0
A27198,34,admin.,married,high.school,no,no,no,telephone,may,fri,172,2,999,0
A27199,30,admin.,single,high.school,no,yes,no,cellular,may,tue,245,3,3,1
A27200,35,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,196,2,999,0
A27201,41,technician,single,university.degree,unknown,no,yes,telephone,may,fri,169,3,999,0
A27202,36,unknown,single,basic.6y,unknown,yes,no,telephone,may,wed,660,1,999,0
A27203,32,technician,single,university.degree,no,no,no,cellular,apr,wed,59,3,999,0
A27204,58,retired,married,basic.4y,no,no,no,cellular,apr,thu,266,1,999,1
A27205,30,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,307,1,999,0
A27206,46,admin.,married,basic.9y,unknown,no,no,cellular,jul,mon,87,2,999,0
A27207,33,management,married,high.school,unknown,yes,no,telephone,may,wed,110,1,999,0
A27208,49,housemaid,divorced,basic.6y,no,yes,no,telephone,may,wed,295,1,999,0
A27209,45,technician,married,professional.course,unknown,yes,yes,cellular,aug,tue,504,2,999,0
A27210,42,blue-collar,married,unknown,no,yes,no,cellular,apr,fri,496,3,999,0
A27211,33,housemaid,married,basic.4y,no,unknown,unknown,telephone,may,tue,129,8,999,0
A27212,35,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,thu,440,2,999,0
A27213,39,admin.,married,high.school,no,yes,no,cellular,may,tue,217,1,999,0
A27214,39,blue-collar,married,basic.9y,unknown,no,no,cellular,may,fri,69,4,999,0
A27215,65,retired,married,basic.4y,no,no,no,cellular,oct,fri,187,2,7,3
A27216,33,technician,married,high.school,no,no,no,cellular,aug,tue,398,2,999,0
A27217,43,blue-collar,married,basic.9y,no,yes,no,cellular,jul,fri,226,1,999,0
A27218,41,admin.,married,university.degree,no,yes,no,cellular,dec,thu,500,1,999,0
A27219,31,services,single,high.school,no,yes,no,telephone,nov,wed,88,1,999,1
A27220,39,technician,single,university.degree,no,yes,no,cellular,aug,wed,224,1,999,0
A27221,48,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,332,3,999,0
A27222,31,technician,single,university.degree,no,no,no,cellular,aug,tue,409,7,999,0
A27223,19,student,single,unknown,no,no,no,cellular,aug,tue,192,1,999,1
A27224,59,technician,married,professional.course,no,no,yes,cellular,aug,tue,138,2,999,0
A27225,52,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,thu,212,3,999,0
A27226,58,services,married,high.school,unknown,no,no,cellular,aug,wed,153,1,999,0
A27227,48,technician,married,high.school,unknown,yes,no,cellular,aug,mon,241,4,999,0
